,ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at,ASN
183,66.242.160.5,rdns-a.modesto.net.,US,,9.9.5-3ubuntu0.18-Ubuntu,,True,1.0,2019-07-05T06:53:52Z,2013-01-30T17:17:54Z,25649
184,66.51.206.100,dns2.dslextreme.com.,US,El Segundo,9.11.3-1ubuntu1.8-Ubuntu,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:18:26Z,19817
185,69.60.160.196,Edelta.DADNS.america.net.,US,,9.10.2-P3,,False,0.96,2019-07-05T06:53:49Z,2013-01-30T17:21:01Z,4452
186,82.151.90.1,bow.mauritel.mr.,MR,,,,False,0.97,2019-07-05T06:53:49Z,2013-01-30T17:24:58Z,29544
187,82.216.111.121,res1.tech.numericable.fr.,FR,Neuilly-sur-Seine,,,False,1.0,2019-07-05T06:53:49Z,2013-01-30T17:25:24Z,21502
188,83.143.8.249,,NG,,3.0.76-0.11-xen,,False,1.0,2019-07-05T06:53:51Z,2013-01-30T17:25:38Z,29465
189,85.119.136.158,85-119-136-158.telio.no.,NO,,9.2.4,,False,0.96,2019-07-05T06:53:50Z,2013-01-30T17:26:18Z,35157
190,139.130.4.4,uneeda.telstra.net.,AU,Broome,unknown,,False,1.0,2019-07-05T06:53:52Z,2013-01-30T17:32:07Z,1221
191,142.103.1.1,dns3.ubc.ca.,CA,Vancouver,none,,False,1.0,2019-07-05T06:53:50Z,2013-01-30T17:32:40Z,393249
192,142.46.1.130,hotdns1.hydroonetelecom.com.,CA,Brampton,9.9.5,,True,0.99,2019-07-05T06:53:50Z,2013-01-30T17:33:12Z,19752
193,142.46.128.130,ns2.hydroonetelecom.com.,CA,,9.9.4-RedHat-9.9.4-37.el7,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:33:12Z,19752
194,148.233.151.8,,MX,Tlaxcala City,Nominum Vantio CacheServe 7.0.5.0,,False,0.96,2019-07-05T06:53:50Z,2013-01-30T17:34:09Z,8151
195,158.43.128.1,cache0002.ns.eu.uu.net.,GB,,,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:35:20Z,702
196,158.43.192.1,cache0003.ns.eu.uu.net.,GB,,,,True,0.99,2019-07-05T06:53:50Z,2013-01-30T17:35:21Z,702
197,158.43.240.3,cache0005a.ns.eu.uu.net.,GB,,,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:35:21Z,702
200,168.95.1.1,dns.hinet.net.,TW,,,,False,1.0,2019-07-05T06:53:52Z,2013-01-30T17:36:46Z,3462
201,170.56.58.53,nserver1.khis.de.,US,,9.9.4-RedHat-9.9.4-38.el7_3,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:36:59Z,15854
202,193.226.61.1,tag.euroweb.ro.,RO,Bucharest,,,False,0.95,2019-07-05T06:53:50Z,2013-01-30T17:40:33Z,6663
203,193.67.79.39,cache0200.ns.eu.uu.net.,NL,,,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:41:31Z,702
204,193.78.240.12,cache0204.ns.eu.uu.net.,NL,,,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:41:47Z,702
205,193.79.242.39,cache0205.ns.eu.uu.net.,NL,,,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:41:47Z,702
206,194.179.1.100,100.red-194-179-1.static.ccgg.telefonica.net.,ES,,,,True,1.0,2019-07-05T06:53:51Z,2013-01-30T17:44:25Z,3352
207,194.179.1.101,101.red-194-179-1.static.ccgg.telefonica.net.,ES,,,,True,1.0,2019-07-05T06:53:51Z,2013-01-30T17:44:26Z,3352
208,195.113.144.194,ns.cesnet.cz.,CZ,,unbound 1.7.0,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:46:01Z,2852
209,195.129.12.122,cache0400.ns.eu.uu.net.,,,,,True,1.0,2019-07-05T06:53:50Z,2013-01-30T17:46:18Z,702
210,195.27.1.1,cns2.cw.net.,GB,,Version: recursive-main/16245405,,False,1.0,2019-07-05T06:53:50Z,2013-01-30T17:48:09Z,1273
211,195.99.66.220,nsr1.nl-ams2.eu.bt.net.,,,Unavailable,,True,0.99,2019-07-05T06:53:50Z,2013-01-30T17:49:10Z,5400
212,198.82.247.34,yardbird.cns.vt.edu.,US,Blacksburg,fancy new chroot version,,True,1.0,2019-07-05T06:53:51Z,2013-01-30T17:51:22Z,1312
213,199.166.6.2,ns.execulink.com.,CA,,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,False,1.0,2019-07-05T06:53:51Z,2013-01-30T17:51:23Z,7794
214,199.249.18.1,NDCDNS10.verizon.com.,US,,none,,False,0.99,2019-07-05T06:53:51Z,2013-01-30T17:51:32Z,3378
215,199.249.19.1,OMZDNS10.verizon.com.,US,,none,,False,0.95,2019-07-05T06:53:51Z,2013-01-30T17:51:32Z,3378
216,200.221.11.101,ravel.uol.com.br.,BR,,,,True,1.0,2019-07-05T06:53:53Z,2013-01-30T17:53:24Z,7162
217,200.56.224.11,ns.marcatel.com.mx.,MX,,Security,,False,1.0,2019-07-05T06:53:52Z,2013-01-30T17:55:51Z,19332
218,200.94.26.115,static-200-94-26-115.alestra.net.mx.,MX,Tultepec,none,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T17:57:13Z,11172
219,202.130.97.65,dns1.ibn-ipv6.info.,HK,,[SECURED],,True,1.0,2019-07-05T06:53:54Z,2013-01-30T18:01:54Z,9381
220,202.181.224.2,ns1.hkcix.com.,HK,,9.8.2rc1-RedHat-9.8.2-0.37.rc1.el6_7.2,,False,1.0,2019-07-05T06:53:53Z,2013-01-30T18:04:10Z,7540
221,202.44.144.33,ns2.ksc.co.th.,TH,,KSC,,False,0.74,2019-07-05T06:53:53Z,2013-01-30T18:05:34Z,7693
222,202.44.204.36,nscache1.nectec.or.th.,TH,,9.11.3-1ubuntu1.8-Ubuntu,,False,0.54,2019-07-05T06:53:53Z,2013-01-30T18:05:37Z,7588
223,203.112.2.5,ns02.miinet.jp.,JP,,,,False,1.0,2019-07-05T06:53:53Z,2013-01-30T18:10:56Z,17677
224,203.115.130.72,,PH,,Query Not Allowed.,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:11:38Z,6648
225,203.115.130.74,,PH,,Query Not Allowed.,,False,0.99,2019-07-05T06:53:54Z,2013-01-30T18:11:42Z,6648
226,203.119.36.106,nscache2.vnnic.net.vn.,VN,,,,False,0.99,2019-07-05T06:53:54Z,2013-01-30T18:11:55Z,24066
227,203.119.8.106,nscache1.vnnic.net.vn.,VN,,,,False,1.0,2019-07-05T06:53:54Z,2013-01-30T18:12:00Z,23902
228,203.144.207.29,dns1.asianet.co.th.,TH,Bangkok,,,True,0.99,2019-07-05T06:53:55Z,2013-01-30T18:13:00Z,7470
229,203.144.207.49,dns2.asianet.co.th.,TH,Bangkok,,,True,0.99,2019-07-05T06:53:53Z,2013-01-30T18:13:01Z,7470
230,203.146.237.237,ns01.csloxinfo.com.,TH,,CSLoxinfo,,False,1.0,2019-07-05T06:53:53Z,2013-01-30T18:13:07Z,4750
231,203.198.7.66,ns4.netvigator.com.,HK,Causeway Bay,[Secured],,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:14:35Z,4760
234,203.50.2.71,lon-resolver.telstra.net.,AU,,unknown,,False,1.0,2019-07-05T06:53:54Z,2013-01-30T18:15:43Z,1221
235,204.95.160.4,,US,,,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:17:47Z,3549
236,206.124.65.253,boingo.gte.net.,US,,,,False,1.0,2019-07-05T06:53:53Z,2013-01-30T18:18:48Z,701
237,206.253.33.130,ns1.pld.com.,US,Ulysses,,,False,1.0,2019-07-05T06:53:53Z,2013-01-30T18:19:40Z,10821
238,207.217.126.81,do-not-use-rns1.earthlink.net.,US,,Version: main/17458,,False,0.97,2019-07-05T06:53:54Z,2013-01-30T18:20:45Z,7029
239,207.69.188.171,optns1.earthlink.net.,US,,Version: main/17458,,False,1.0,2019-07-05T06:53:53Z,2013-01-30T18:21:36Z,7029
240,207.69.188.172,optns2.earthlink.net.,US,,Version: main/17458,,False,1.0,2019-07-05T06:53:54Z,2013-01-30T18:21:39Z,7029
241,207.69.188.185,rns1.earthlink.net.,US,,Version: main/17458,,False,1.0,2019-07-05T06:53:57Z,2013-01-30T18:21:42Z,7029
242,207.69.188.186,rns2.earthlink.net.,US,,Version: main/17458,,False,1.0,2019-07-05T06:53:56Z,2013-01-30T18:21:46Z,7029
243,207.69.188.187,rns3.earthlink.net.,US,,Version: main/17458,,False,1.0,2019-07-05T06:53:54Z,2013-01-30T18:21:49Z,7029
244,208.72.120.204,dns1.295.ca.,CA,Kitchener,Go Away,,False,1.0,2019-07-05T06:53:54Z,2013-01-30T18:23:15Z,36493
246,210.23.129.34,ns2.pacific.net.au.,AU,,,,False,1.0,2019-07-05T06:53:56Z,2013-01-30T18:25:39Z,7543
247,210.80.58.3,dialcache300.ns.uu.net.,SG,,,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:26:41Z,703
250,212.36.24.3,unknown.tbors.net.,BG,,,,False,0.95,2019-07-05T06:53:54Z,2013-01-30T18:31:59Z,42295
251,212.36.64.17,dns2.adam.es.,ES,Barcelona,9.10.2-P4,,False,1.0,2019-07-05T06:53:54Z,2013-01-30T18:32:00Z,15699
252,212.59.199.6,ns4.landsraad.net.,ES,,PDNS 3.3.11,,True,1.0,2019-07-05T06:53:54Z,2013-01-30T18:32:53Z,8239
253,212.73.140.66,lucy.neterra.net.,BG,Sofia,You must be joking :),,False,0.99,2019-07-05T06:53:54Z,2013-01-30T18:33:18Z,34224
254,212.94.32.32,ns3.zugernet.ch.,CH,,9.9.5-9+deb8u17-Debian,,True,1.0,2019-07-05T06:53:54Z,2013-01-30T18:33:54Z,28859
255,213.0.77.5,netra1.infotelecom.es.,ES,Es Castell,9.9.4-RedHat-9.9.4-38.el7_3.3,,True,1.0,2019-07-05T06:53:55Z,2013-01-30T18:34:15Z,3352
256,216.131.94.5,ns1.oakweb.com.,US,Dallas,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:39:13Z,22781
257,216.254.141.13,dnscache1.tor.primus.ca.,CA,Edmundston,,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:40:43Z,6407
258,216.52.169.1,ns1.hou.pnap.net.,US,,,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:41:00Z,13791
259,216.52.41.1,ns1.den.pnap.net.,US,Federal Heights,,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:41:01Z,13790
260,216.52.94.33,ns2.nym.pnap.net.,US,,,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T18:41:01Z,13789
261,217.173.198.3,apollo.po.opole.pl.,PL,Opole,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,True,1.0,2019-07-05T06:53:54Z,2013-01-30T18:42:40Z,21182
262,217.77.71.1,,GA,,,,False,1.0,2019-07-05T06:54:00Z,2013-01-30T18:43:41Z,16058
263,217.77.71.33,,GA,,,,False,1.0,2019-07-05T06:53:59Z,2013-01-30T18:43:42Z,16058
264,218.102.23.228,ns3.netvigator.com.,HK,,[Secured],,False,1.0,2019-07-05T06:53:56Z,2013-01-30T18:43:49Z,4760
267,2001:b08:2:280::4:1,lpc1.stu.neva.ru.,RU,,[Secured !!! Please Go away idiot lamer ! ],,False,1.0,2019-07-05T06:53:55Z,2013-01-30T23:16:27Z,3277
268,2001:1a68::d911:2244,,PL,Warsaw,atman.pl,,False,1.0,2019-07-05T06:53:55Z,2013-01-30T23:18:47Z,15694
269,85.132.32.41,ns1.caspel.com.,AZ,Baku,Caspel,,False,1.0,2019-07-05T06:53:56Z,2013-01-30T23:20:19Z,207251
271,2620:0:ccc::2,resolver1.ipv6-sandbox.opendns.com.,US,Lake Charles,,,False,1.0,2019-07-05T06:53:55Z,2013-03-22T17:56:37Z,36692
272,2620:0:ccd::2,resolver2.ipv6-sandbox.opendns.com.,US,Lake Charles,,,False,1.0,2019-07-05T06:53:55Z,2013-03-22T17:56:41Z,36692
273,85.214.20.141,h1768020.stratoserver.net.,DE,Berlin,,,True,1.0,2019-07-05T06:53:55Z,2013-03-22T18:34:53Z,6724
274,202.248.20.133,dns5.nifty.com.,JP,Bando,unknown,,False,1.0,2019-07-05T06:53:57Z,2013-03-23T00:02:50Z,2510
275,202.248.37.74,dns.nifty.com.,JP,,unknown,,False,1.0,2019-07-05T06:53:57Z,2013-03-23T00:02:50Z,2510
276,194.149.133.11,ereb.mf.ukim.edu.mk.,MK,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.12,,False,0.99,2019-07-05T06:53:56Z,2013-03-23T00:21:30Z,5379
277,95.158.129.2,ns2.novatel.bg.,BG,,Novatel Recursive NS 2,,False,1.0,2019-07-05T06:53:55Z,2013-03-24T03:18:13Z,41313
278,2001:978:1:1::d,eu-res1.dns.cogentco.com.,DE,,blue,,False,1.0,2019-07-05T06:53:55Z,2013-03-24T03:20:44Z,174
279,2001:978:1:2::d,eu-res2.dns.cogentco.com.,DE,,blue,,False,1.0,2019-07-05T06:53:55Z,2013-03-24T03:20:44Z,174
280,2001:550:1:1::d,na-res1.dns.cogentco.com.,US,,blue,,False,1.0,2019-07-05T06:53:56Z,2013-03-24T03:20:45Z,174
281,2001:470:0:45::2,tserv1.fmt2.he.net.,US,Tampa,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:56Z,2013-03-24T03:21:02Z,6939
282,2001:470:0:78::2,tserv1.dal1.he.net.,US,Tampa,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:56Z,2013-03-24T03:21:02Z,6939
283,2001:470:0:8c::2,tserv1.mia1.he.net.,US,Tampa,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:56Z,2013-03-24T03:21:03Z,6939
284,209.51.161.58,tserv1.mia1.he.net.,US,Louisville,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:56Z,2013-03-24T03:21:03Z,6939
285,2001:470:0:c0::2,tserv1.tor1.he.net.,US,Tampa,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:56Z,2013-03-24T03:21:03Z,6939
286,216.66.38.58,tserv1.tor1.he.net.,US,Buford,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:57Z,2013-03-24T03:21:03Z,6939
287,72.52.104.74,tserv1.fmt2.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:57Z,2013-03-24T03:21:04Z,6939
288,74.82.46.6,tserv1.tyo1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,0.99,2019-07-05T06:53:58Z,2013-03-24T03:21:04Z,6939
289,209.51.161.14,tserv1.nyc4.he.net.,US,Louisville,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:57Z,2013-03-24T03:21:04Z,6939
290,216.66.80.90,tserv1.sto1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:57Z,2013-03-24T03:22:28Z,6939
291,216.66.80.98,tserv1.zrh1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:57Z,2013-03-24T03:22:28Z,6939
292,216.66.22.2,tserv2.ash1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,True,1.0,2019-07-05T06:53:57Z,2013-03-24T03:22:29Z,6939
293,212.85.112.32,cloudserver004096.home.pl.,PL,,home.pl,,False,1.0,2019-07-05T06:53:57Z,2013-04-11T20:58:04Z,12824
294,62.129.252.252,dns4.home.pl.,PL,,home.pl,,False,1.0,2019-07-05T06:53:57Z,2013-04-11T20:58:04Z,12824
297,109.69.8.51,ns.servidordenoms.cat.,ES,Tortosa,,,True,1.0,2019-07-05T06:53:59Z,2013-04-15T22:15:43Z,49835
298,77.88.8.8,dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,False,1.0,2019-07-05T06:53:57Z,2013-04-15T22:16:10Z,13238
299,77.88.8.88,safe.dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,False,1.0,2019-07-05T06:53:57Z,2013-04-15T22:16:10Z,13238
300,193.58.251.251,dns.skydns.ru.,RU,,,,False,1.0,2019-07-05T06:53:57Z,2013-04-22T19:19:35Z,51289
301,2001:468:c80:2101:0:100:0:22,yardbird.cns.ipv6.vt.edu.,US,Blacksburg,fancy new chroot version,,True,1.0,2019-07-05T06:53:58Z,2013-04-23T00:03:48Z,1312
302,2001:468:c80:4101:0:100:0:42,jeru.cns.ipv6.vt.edu.,US,Blacksburg,fancy new chroot version,,True,1.0,2019-07-05T06:53:57Z,2013-04-23T00:03:48Z,1312
303,2001:4870:6082:3::100,dlfw-rdns-01.dlfw.twtelecom.net.,US,,,,False,0.99,2019-07-05T06:54:01Z,2013-04-23T00:04:15Z,3549
304,2001:4870:6082:3::5,,US,Houston,,,False,0.99,2019-07-05T06:54:00Z,2013-04-23T00:04:15Z,3549
305,2001:4870:8000:3::100,dnvr-rdns-01.dnvr.twtelecom.net.,US,,,,False,1.0,2019-07-05T06:54:02Z,2013-04-23T00:04:16Z,3549
306,2001:4870:8000:3::5,,US,Federal Heights,,,False,1.0,2019-07-05T06:54:02Z,2013-04-23T00:04:16Z,3549
307,2001:840:2010:413::100,,NO,,PowerDNS Recursor 3.5.3 $Id$,,False,1.0,2019-07-05T06:53:57Z,2013-04-23T00:04:28Z,5381
308,12.127.17.72,dns-rs2.bgtmo.ip.att.net.,US,Atlanta,,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:06:05Z,7018
310,149.156.12.250,amicus.cm-uj.krakow.pl.,PL,,Served by PowerDNS - https://www.powerdns.com/,,False,0.99,2019-07-05T06:53:58Z,2013-04-23T00:08:36Z,8267
311,149.211.153.51,nserver5.khis.de.,DE,Ennigerloh,9.9.4-RedHat-9.9.4-38.el7_3,,True,1.0,2019-07-05T06:53:57Z,2013-04-23T00:08:37Z,15854
313,165.87.13.129,nscache.prserv.net.,US,,,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:10:03Z,7018
314,168.215.165.186,ns1.snan.twtelecom.net.,US,Dallas,,,False,1.0,2019-07-05T06:54:03Z,2013-04-23T00:10:11Z,3549
315,192.116.16.26,ns.palnet.com.,PS,Ramallah,9.9.5-RedHat-9.9.5-0.el6,,True,0.99,2019-07-05T06:53:58Z,2013-04-23T00:10:44Z,15975
316,193.111.144.145,prsrv1.man.radom.pl.,PL,Radom,9.9.5-9+deb8u11-Debian,,False,0.99,2019-07-05T06:53:58Z,2013-04-23T00:12:03Z,16263
317,193.138.78.116,dns01.viphone.cz.,CZ,,9.9.4-P2,,False,1.0,2019-07-05T06:53:57Z,2013-04-23T00:12:26Z,29583
318,193.138.78.117,dns02.viphone.cz.,CZ,,9.9.4-P2,,False,1.0,2019-07-05T06:53:57Z,2013-04-23T00:12:26Z,29583
319,193.201.185.2,ns3.brookcom.net.,GB,Oxford,We don't respond to BIND version requests,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:14:43Z,25546
320,193.201.185.3,ns4.brookcom.net.,GB,Oxford,We don't respond to BIND version requests,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:14:43Z,25546
321,193.228.86.5,dns1.dpi.co.at.,AT,,,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:16:06Z,29643
322,193.231.236.25,dns-cache-1.rdsnet.ro.,RO,,Domain Name Server,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:16:11Z,8708
323,193.231.236.30,dns-cache-2.rdsnet.ro.,RO,,Domain Name Server,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:16:11Z,8708
324,193.231.80.7,neo.tm.ew.ro.,RO,,9.3.3rc2,,False,0.89,2019-07-05T06:53:58Z,2013-04-23T00:16:12Z,6663
325,193.43.108.62,zimbra01.comune.prato.it.,IT,,9.2.4,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:17:55Z,31319
326,194.141.12.1,medfac.acad.bg.12.141.194.in-addr.arpa.,BG,,9.3.6-P1-RedHat-9.3.6-20.P1.el5_8.6,,False,0.66,2019-07-05T06:54:02Z,2013-04-23T00:20:56Z,6802
327,194.145.240.6,ns1.fivestardns.com.,GB,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.2,,False,0.98,2019-07-05T06:53:58Z,2013-04-23T00:21:06Z,9009
328,194.145.241.6,ns2.fivestardns.com.,GB,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.2,,False,0.98,2019-07-05T06:53:58Z,2013-04-23T00:21:06Z,9009
329,194.164.181.2,ns0.interads.co.uk.,GB,,9.4.2,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:22:28Z,8897
330,194.169.239.10,ns.coolspot.de.,DE,,9.3.6-P1-RedHat-9.3.6-4.P1.el5,,False,0.98,2019-07-05T06:53:58Z,2013-04-23T00:22:45Z,3209
331,194.172.160.4,mci004.btnet.de.,DE,Oberhausen,PepsiCola5,,False,0.96,2019-07-05T06:53:59Z,2013-04-23T00:22:45Z,197269
332,195.112.96.34,ns.maxnet.ru.,RU,Obninsk,unbound 1.5.8,,True,1.0,2019-07-05T06:54:00Z,2013-04-23T00:27:09Z,8636
333,195.189.130.1,ns1.obox.dk.,DK,,Served by POWERDNS 2.9.22 $Id: packethandler.cc 1321 2008-12-06 19:44:36Z ahu $,,False,0.99,2019-07-05T06:54:00Z,2013-04-23T00:30:36Z,62121
334,195.189.131.1,ns2.obox.dk.,DK,,Served by POWERDNS 2.9.22 $Id: packethandler.cc 1321 2008-12-06 19:44:36Z ahu $,,False,0.99,2019-07-05T06:54:00Z,2013-04-23T00:30:36Z,62121
335,195.35.110.4,ns1.be.ihost.com.,BE,Vlezenbeek,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,False,1.0,2019-07-05T06:53:58Z,2013-04-23T00:34:17Z,15776
336,195.60.70.5,dns1.vak.com.ua.,UA,Poltava,9.10.3-P4-Debian,,True,1.0,2019-07-05T06:54:00Z,2013-04-23T00:35:50Z,39762
337,195.66.68.2,tzmo-sa.tzmo.com.pl.,PL,Toruń,,,True,1.0,2019-07-05T06:53:59Z,2013-04-23T00:36:12Z,39085
338,195.69.65.98,exten.d-v.ru.,RU,,9.10.3-P4-Debian,,False,1.0,2019-07-05T06:53:59Z,2013-04-23T00:36:35Z,199945
339,195.7.64.3,resolv1.pi.se.,SE,,,,False,0.97,2019-07-05T06:54:06Z,2013-04-23T00:36:45Z,8928
340,195.96.208.1,,IT,,9.2.4,,False,0.83,2019-07-05T06:54:06Z,2013-04-23T00:37:46Z,8265
342,206.124.0.254,ns-4.dimensional.com.,US,Denver,PowerDNS Recursor 3.6.3 (jenkins@autotest.powerdns.com built 20150423115212 mockbuild@),,False,1.0,2019-07-05T06:54:00Z,2013-04-23T00:40:47Z,6653
343,206.124.1.254,ns-3.dimensional.com.,US,Denver,PowerDNS Recursor 3.6.3 (jenkins@autotest.powerdns.com built 20150423115212 mockbuild@),,False,1.0,2019-07-05T06:54:00Z,2013-04-23T00:40:47Z,6653
344,207.15.68.164,lenxksig-authdns1.spcsdns.net.,US,,,,False,1.0,2019-07-05T06:54:04Z,2013-04-23T00:41:18Z,10507
345,207.15.68.36,lenxksig-authdns2.spcsdns.net.,US,,,,False,1.0,2019-07-05T06:54:06Z,2013-04-23T00:41:21Z,10507
346,207.217.120.83,do-not-use-rns3.earthlink.net.,US,,Version: main/17458,,False,0.97,2019-07-05T06:54:00Z,2013-04-23T00:41:41Z,7029
347,207.217.77.82,do-not-use-rns2.earthlink.net.,US,,Version: main/17458,,False,0.97,2019-07-05T06:54:00Z,2013-04-23T00:41:44Z,7029
348,209.55.0.110,nsa.ibbsonline.com.,US,,unknown,,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:42:43Z,10397
349,209.55.1.220,nsb.ibbsonline.com.,US,,unknown,,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:42:44Z,10397
350,209.90.160.222,ns2.primus.ca.,CA,,Unknown,,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:42:44Z,6407
352,212.102.225.2,ns.oberberg-online.de.,DE,Gummersbach,,,True,1.0,2019-07-05T06:54:00Z,2013-04-23T00:43:55Z,15415
353,212.108.197.216,gamma.compunet.hu.,HU,Tapiosag,9.10.3-P4-Debian,,True,0.99,2019-07-05T06:54:01Z,2013-04-23T00:44:23Z,12301
354,212.19.96.2,dns.leonet.it.,IT,Vinci,9.11.3,,False,1.0,2019-07-05T06:54:00Z,2013-04-23T00:46:04Z,15691
355,212.203.32.11,ns1.leunet.ch.,CH,Weinfelden,9.11.3-1ubuntu1.7-Ubuntu,,False,1.0,2019-07-05T06:54:00Z,2013-04-23T00:46:24Z,25375
356,212.230.255.1,ns2.xtratelecom.es.,ES,,REFUSED,,False,1.0,2019-07-05T06:54:00Z,2013-04-23T00:47:01Z,15704
357,212.31.32.130,,ES,,FRANCE TELECOM-UNI2,,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:47:47Z,12386
358,212.31.32.131,,ES,,FRANCE TELECOM-UNI2,,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:47:47Z,12386
359,212.51.16.1,ns1.addix.de.,DE,Kiel,dnsserver,,False,1.0,2019-07-05T06:54:00Z,2013-04-23T00:48:36Z,25415
360,212.51.17.1,ns2.addix.de.,DE,Kiel,dnsserver,,False,1.0,2019-07-05T06:54:00Z,2013-04-23T00:48:36Z,25415
361,212.66.129.98,DNS.a1-net.de.,DE,Herzogenrath,PowerDNS Recursor 4.0.4,,False,1.0,2019-07-05T06:54:00Z,2013-04-23T00:49:08Z,9189
362,212.66.160.2,lix.btigs.es.,ES,Palma,secV9,,False,0.97,2019-07-05T06:54:03Z,2013-04-23T00:49:08Z,12541
363,212.67.143.194,ns1.inotel.pl.,PL,Poznan,Served by PowerDNS - http://www.powerdns.com,,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:49:09Z,44514
364,212.73.138.38,sns.neterra.net.,BG,Sofia,You must be joking :),,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:49:31Z,34224
365,212.89.130.180,resolver1.infoserve.de.,DE,Saarbrücken,PowerDNS Recursor 4.0.9 (built Nov  6 2018 16:30:52 by root@505b66e59573),,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:50:13Z,9188
366,213.209.122.11,,DE,Hamburg,,,False,0.97,2019-07-05T06:54:01Z,2013-04-23T00:54:06Z,15943
367,213.211.50.1,devil.thcnet.cz.,CZ,,9.10.6,,False,1.0,2019-07-05T06:54:01Z,2013-04-23T00:54:10Z,12570
368,213.211.50.2,homer.thcnet.cz.,CZ,,9.10.6,,False,0.99,2019-07-05T06:54:01Z,2013-04-23T00:54:10Z,12570
